store_name,city_name,state_id,lat,lng
Walmart Supercenter,Long Beach,CA,33.829,-118.091
Walmart,Huntington Beach,CA,33.7,-117.986
Walmart Supercenter,Irvine,CA,33.699,-117.835
Walmart Supercenter,Santa Fe Springs,CA,33.941,-118.05
Walmart Supercenter,City of Industry,CA,33.998,-117.932
Walmart Neighborhood Market,Diamond Bar,CA,34.002,-117.809
Walmart Neighborhood Market,Huntington Beach,CA,33.656,-117.987
Walmart Supercenter,Long Beach,CA,33.861,-118.148
Walmart Supercenter,Downey,CA,33.924,-118.129
Walmart Supercenter,Paramount,CA,33.903,-118.145
Walmart Supercenter,Lakewood,CA,33.831,-118.159
Walmart Neighborhood Market,La Puente,CA,34.047,-117.95
Walmart Neighborhood Market,Downey,CA,33.928,-118.148
Walmart Supercenter,Pico Rivera,CA,33.985,-118.105
Walmart Supercenter,Chino,CA,33.996,-117.72
Walmart,Pomona,CA,34.029,-117.758
Walmart Supercenter,Baldwin Park,CA,34.071,-117.963
Walmart Supercenter,Compton,CA,33.909,-118.208
Walmart Supercenter,South Gate,CA,33.954,-118.187
Walmart Supercenter,Foothill Ranch,CA,33.68,-117.671
Walmart Supercenter,Rosemead,CA,34.05,-118.085
Walmart Supercenter,Covina,CA,34.103,-117.91
Walmart Neighborhood Market,Corona,CA,33.878,-117.596
Walmart Supercenter,Glendora,CA,34.117,-117.826
Walmart Neighborhood Market,Carson,CA,33.848,-118.263
Walmart Neighborhood Market,Pomona,CA,34.089,-117.737
Walmart Supercenter,Eastvale,CA,33.973,-117.59
Walmart,Duarte,CA,34.134,-117.985
Walmart Supercenter,Corona,CA,33.846,-117.541
Walmart Supercenter,Ontario,CA,34.083,-117.672
Walmart,Laguna Niguel,CA,33.564,-117.713
Walmart,Torrance,CA,33.857,-118.301
Walmart Neighborhood Market,Rancho Santa Margarita,CA,33.641,-117.601
Walmart,Upland,CA,34.106,-117.678
Walmart Supercenter,Anderson,CA,40.431,-122.29
Walmart Supercenter,Redding,CA,40.584,-122.343
Walmart Supercenter,Red Bluff,CA,40.162,-122.233
Walmart Supercenter,Antelope,CA,38.713,-121.395
Walmart Supercenter,Sacramento,CA,38.704,-121.332
Walmart Supercenter,Citrus Heights,CA,38.69,-121.297
Walmart Neighborhood Market,Carmichael,CA,38.663,-121.325
Walmart Supercenter,North Highlands,CA,38.65,-121.386
Walmart Neighborhood Market,Citrus Heights,CA,38.676,-121.273
Walmart Supercenter,Roseville,CA,38.747,-121.257
Walmart Supercenter,Roseville,CA,38.788,-121.29
Walmart Neighborhood Market,Sacramento,CA,38.617,-121.399
Walmart Supercenter,Orangevale,CA,38.679,-121.222
Walmart Neighborhood Market,Rocklin,CA,38.784,-121.24
Walmart Supercenter,Rancho Cordova,CA,38.596,-121.292
Walmart,Sacramento,CA,38.636,-121.506
Walmart Supercenter,Rocklin,CA,38.803,-121.202
Walmart Supercenter,Folsom,CA,38.668,-121.168
Walmart Neighborhood Market,Lincoln,CA,38.889,-121.292
Walmart Supercenter,West Sacramento,CA,38.587,-121.55
Walmart Supercenter,Sacramento,CA,38.499,-121.434
Walmart Supercenter,Sacramento,CA,38.483,-121.369
Walmart Supercenter,Sacramento,CA,38.459,-121.492
Walmart,Woodland,CA,38.675,-121.741
Walmart,Elk Grove,CA,38.411,-121.392
Walmart Neighborhood Market,Elk Grove,CA,38.41,-121.392
Walmart Neighborhood Market,Woodland,CA,38.661,-121.764
Walmart,Elk Grove,CA,38.391,-121.416
Walmart Neighborhood Market,Woodland,CA,38.681,-121.788
Walmart,Placerville,CA,38.704,-120.829
Walmart Supercenter,Galt,CA,38.29,-121.305
Walmart Supercenter,Marysville,CA,39.127,-121.574
Walmart Supercenter,Yuba City,CA,39.144,-121.655
Walmart Neighborhood Market,San Ramon,CA,37.729,-121.93
Walmart,Livermore,CA,37.699,-121.768
Walmart,Pleasanton,CA,37.698,-121.887
Walmart Supercenter,Stockton,CA,38.05,-121.376
Walmart Supercenter,Tracy,CA,37.752,-121.472
Walmart Neighborhood Market,Stockton,CA,38.004,-121.293
Walmart Supercenter,Lodi,CA,38.113,-121.309
Walmart Supercenter,Stockton,CA,38.023,-121.273
Walmart,Union City,CA,37.604,-122.067
Walmart,Fremont,CA,37.511,-121.943
Walmart,Apple Valley,CA,34.526,-117.223
Walmart Supercenter,Victorville,CA,34.466,-117.35
Walmart Supercenter,Hesperia,CA,34.425,-117.37
Walmart Supercenter,Victorville,CA,34.509,-117.397
Walmart,San Bernardino,CA,34.166,-117.336
Walmart Supercenter,Highland,CA,34.138,-117.195
Walmart Neighborhood Market,Rialto,CA,34.122,-117.374
Walmart Supercenter,Barstow,CA,34.885,-116.992
Walmart,Redlands,CA,34.065,-117.223
Walmart,Fontana,CA,34.106,-117.428
Walmart Supercenter,Rialto,CA,34.077,-117.373
Walmart Neighborhood Market,Loma Linda,CA,34.047,-117.242
Walmart Supercenter,Colton,CA,34.05,-117.307
Walmart,Rancho Cucamonga,CA,34.104,-117.531
Walmart,Arroyo Grande,CA,35.129,-120.598
Walmart Neighborhood Market,Santa Maria,CA,34.948,-120.453
Walmart,Santa Maria,CA,34.92,-120.42
Walmart Neighborhood Market,Santa Maria,CA,34.919,-120.419
Walmart Supercenter,Lompoc,CA,34.663,-120.465
Walmart,Paso Robles,CA,35.615,-120.681
Walmart Supercenter,Atwater,CA,37.34,-120.609
Walmart,Merced,CA,37.318,-120.502
Walmart Neighborhood Market,Turlock,CA,37.516,-120.847
Walmart,Turlock,CA,37.509,-120.873
Walmart Supercenter,Ceres,CA,37.583,-120.941
Walmart Supercenter,Los Banos,CA,37.056,-120.88
Walmart Neighborhood Market,Modesto,CA,37.664,-120.976
Walmart Supercenter,Patterson,CA,37.462,-121.143
Walmart Supercenter,Modesto,CA,37.694,-120.992
Walmart,Modesto,CA,37.673,-121.037
Walmart Supercenter,Bakersfield,CA,35.392,-118.961
Walmart Neighborhood Market,Bakersfield,CA,35.434,-119.022
Walmart Neighborhood Market,Bakersfield,CA,35.353,-118.948
Walmart Supercenter,Bakersfield,CA,35.386,-119.096
Walmart Supercenter,Bakersfield,CA,35.298,-119.029
Walmart Neighborhood Market,Bakersfield,CA,35.412,-119.113
Walmart Supercenter,Bakersfield,CA,35.31,-119.096
Walmart Neighborhood Market,Bakersfield,CA,35.37,-119.148
Walmart Supercenter,Wasco,CA,35.604,-119.359
Walmart Supercenter,Delano,CA,35.744,-119.248
Walmart Neighborhood Market,Upland,CA,34.107,-117.629
Walmart Supercenter,Burbank,CA,34.188,-118.326
Walmart Neighborhood Market,Hawthorne,CA,33.9,-118.362
Walmart Neighborhood Market,Torrance,CA,33.855,-118.353
Walmart Supercenter,Beaumont,CA,33.922,-116.951
Walmart Supercenter,San Jacinto,CA,33.767,-116.958
Walmart Supercenter,Moreno Valley,CA,33.936,-117.182
Walmart Supercenter,Hemet,CA,33.726,-117.009
Walmart Supercenter,Perris,CA,33.806,-117.229
Walmart Supercenter,Riverside,CA,33.938,-117.286
Walmart Supercenter,Lake Elsinore,CA,33.694,-117.335
Walmart Supercenter,Riverside,CA,33.937,-117.455
Walmart Neighborhood Market,Jurupa Valley,CA,33.974,-117.477
Walmart,Murrieta,CA,33.553,-117.193
Walmart Supercenter,Palm Springs,CA,33.816,-116.487
Walmart Supercenter,Corona,CA,33.89,-117.52
Walmart Supercenter,Temecula,CA,33.481,-117.095
Walmart Supercenter,Brawley,CA,32.962,-115.546
Walmart Supercenter,El Centro,CA,32.813,-115.577
Walmart Supercenter,Calexico,CA,32.697,-115.497
Walmart,Torrance,CA,33.828,-118.353
Walmart,Panorama City,CA,34.223,-118.45
Walmart Neighborhood Market,Panorama City,CA,34.234,-118.449
Walmart Supercenter,Porter Ranch,CA,34.275,-118.567
Walmart,West Hills,CA,34.188,-118.625
Walmart Supercenter,Santa Clarita,CA,34.414,-118.506
Walmart,Stevenson Ranch,CA,34.383,-118.569
Walmart Supercenter,Santa Clarita,CA,34.444,-118.576
Walmart Neighborhood Market,Simi Valley,CA,34.276,-118.708
Walmart,Simi Valley,CA,34.282,-118.792
Walmart Supercenter,Palmdale,CA,34.557,-118.084
Walmart Neighborhood Market,Palmdale,CA,34.614,-118.2
Walmart Supercenter,Palmdale,CA,34.612,-118.145
Walmart Neighborhood Market,Camarillo,CA,34.217,-119.075
Walmart Supercenter,Oxnard,CA,34.22,-119.161
Walmart Neighborhood Market,Thousand Oaks,CA,34.187,-118.911
Walmart Neighborhood Market,Oxnard,CA,34.237,-119.179
Walmart,Oxnard,CA,34.175,-119.18
Walmart,Ventura,CA,34.258,-119.213
Walmart Neighborhood Market,Jacksonville,FL,30.267,-81.851
Walmart,Jackson,CA,38.358,-120.806
Walmart Supercenter,Manteca,CA,37.785,-121.219
Walmart,Chico,CA,39.723,-121.805
Walmart Supercenter,Oroville,CA,39.491,-121.571
Walmart Supercenter,Willows,CA,39.526,-122.218
Walmart,Chula Vista,CA,32.652,-117.094
Walmart,Chula Vista,CA,32.607,-117.083
Walmart Supercenter,National City,CA,32.675,-117.099
Walmart Supercenter,Chula Vista,CA,32.638,-117.025
Walmart,San Diego,CA,32.587,-117.089
Walmart,San Diego,CA,32.581,-117.036
Walmart Supercenter,Chula Vista,CA,32.631,-116.968
Walmart Supercenter,San Diego,CA,32.742,-117.053
Walmart Neighborhood Market,La Mesa,CA,32.774,-117.008
Walmart,La Mesa,CA,32.778,-117.011
Walmart,San Diego,CA,32.805,-117.116
Walmart Neighborhood Market,El Cajon,CA,32.798,-116.937
Walmart,San Diego,CA,32.83,-117.165
Walmart,Santee,CA,32.842,-116.99
Walmart Supercenter,El Cajon,CA,32.823,-116.901
Walmart Supercenter,Poway,CA,32.957,-117.04
Walmart Supercenter,Encinitas,CA,33.069,-117.266
Walmart,Escondido,CA,33.13,-117.063
Walmart Neighborhood Market,Escondido,CA,33.131,-117.066
Walmart,San Marcos,CA,33.136,-117.124
Walmart,Clearlake,CA,38.931,-122.617
Walmart,Windsor,CA,38.529,-122.79
Walmart,Ukiah,CA,39.134,-123.197
Walmart Supercenter,Clovis,CA,36.839,-119.696
Walmart Supercenter,Clovis,CA,36.811,-119.717
Walmart Neighborhood Market,Clovis,CA,36.807,-119.681
Walmart Neighborhood Market,Fresno,CA,36.836,-119.731
Walmart Neighborhood Market,Fresno,CA,36.779,-119.756
Walmart Supercenter,Fresno,CA,36.792,-119.789
Walmart Supercenter,Fresno,CA,36.839,-119.803
Walmart Supercenter,Fresno,CA,36.736,-119.722
Walmart Supercenter,Fresno,CA,36.809,-119.864
Walmart Supercenter,Sanger,CA,36.706,-119.578
Walmart Supercenter,Selma,CA,36.577,-119.634
Walmart Supercenter,Kerman,CA,36.733,-120.044
Walmart,Madera,CA,36.976,-120.081
Walmart Supercenter,Dinuba,CA,36.543,-119.402
Walmart Supercenter,Hanford,CA,36.322,-119.676
Walmart Neighborhood Market,Coachella,CA,33.671,-116.216
Walmart Supercenter,Indio,CA,33.744,-116.285
Walmart Neighborhood Market,Indio,CA,33.728,-116.267
Walmart Supercenter,La Quinta,CA,33.704,-116.281
Walmart Neighborhood Market,Palm Desert,CA,33.728,-116.401
Walmart Supercenter,Palm Desert,CA,33.798,-116.385
Walmart Supercenter,Yucca Valley,CA,34.122,-116.421
Walmart Supercenter,Crescent City,CA,41.775,-124.19
Walmart,Porterville,CA,36.083,-119.045
Walmart,Tulare,CA,36.228,-119.328
Walmart Neighborhood Market,Visalia,CA,36.341,-119.33
Walmart Supercenter,Visalia,CA,36.324,-119.273
Walmart Supercenter,Visalia,CA,36.297,-119.311
Walmart Supercenter,Vista,CA,33.172,-117.217
Walmart Supercenter,Oceanside,CA,33.177,-117.298
Walmart Supercenter,Oceanside,CA,33.181,-117.347
Walmart Neighborhood Market,Oceanside,CA,33.199,-117.375
Walmart Supercenter,Oceanside,CA,33.241,-117.291
Walmart,San Clemente,CA,33.456,-117.606
Walmart,Eureka,CA,40.781,-124.19
Walmart Supercenter,Milpitas,CA,37.432,-121.921
Walmart Neighborhood Market,Santa Clara,CA,37.39,-121.986
Walmart Supercenter,Mountain View,CA,37.401,-122.108
Walmart Neighborhood Market,San Jose,CA,37.323,-121.973
Walmart Supercenter,San Jose,CA,37.331,-121.86
Walmart Neighborhood Market,San Jose,CA,37.316,-121.871
Walmart Neighborhood Market,San Jose,CA,37.314,-121.773
Walmart Supercenter,San Jose,CA,37.257,-121.876
Walmart Supercenter,Morgan Hill,CA,37.149,-121.655
Walmart Supercenter,Gilroy,CA,37.008,-121.551
Walmart Supercenter,Salinas,CA,36.718,-121.651
Walmart Supercenter,Salinas,CA,36.706,-121.668
Walmart Supercenter,Marina,CA,36.693,-121.801
Walmart Supercenter,Sonora,CA,37.972,-120.366
Walmart Supercenter,Lancaster,CA,34.694,-118.174
Walmart Supercenter,Lancaster,CA,34.693,-118.098
Walmart Supercenter,Tehachapi,CA,35.129,-118.466
Walmart Supercenter,Ridgecrest,CA,35.607,-117.667
Walmart,Susanville,CA,40.409,-120.638
Walmart Supercenter,Yreka,CA,41.699,-122.644
Walmart Supercenter,Alamosa,CO,37.482,-105.904
Walmart Supercenter,Arvada,CO,39.801,-105.103
Walmart Supercenter,Lakeside,CO,39.779,-105.062
Walmart Supercenter,Westminster,CO,39.825,-105.056
Walmart Supercenter,Lakewood,CO,39.742,-105.079
Walmart Supercenter,Westminster,CO,39.868,-105.057
Walmart Supercenter,Lakewood,CO,39.722,-105.08
Walmart Neighborhood Market,Thornton,CO,39.855,-104.975
Walmart Supercenter,Thornton,CO,39.876,-104.986
Walmart Supercenter,Broomfield,CO,39.917,-105.046
Walmart Neighborhood Market,Northglenn,CO,39.892,-104.977
Walmart Supercenter,Commerce City,CO,39.804,-104.928
Walmart Supercenter,Broomfield,CO,39.926,-105.136
Walmart Supercenter,Denver,CO,39.678,-105.021
Walmart Supercenter,Denver,CO,39.77,-104.898
Walmart Supercenter,Westminster,CO,39.941,-104.991
Walmart Supercenter,Englewood,CO,39.656,-104.995
Walmart Supercenter,Littleton,CO,39.637,-105.084
Walmart Supercenter,Brighton,CO,39.931,-104.906
Walmart Neighborhood Market,Denver,CO,39.691,-104.889
Walmart Supercenter,Littleton,CO,39.608,-105.151
Walmart Supercenter,Lafayette,CO,40.006,-105.105
Walmart Supercenter,Evergreen,CO,39.701,-105.327
Walmart Neighborhood Market,Denver,CO,39.786,-104.811
Walmart Supercenter,Denver,CO,39.652,-104.879
Walmart Supercenter,Aurora,CO,39.703,-104.826
Walmart Supercenter,Aurora,CO,39.762,-104.774
Walmart Neighborhood Market,Aurora,CO,39.673,-104.811
Walmart Supercenter,Brighton,CO,39.97,-104.824
Walmart Supercenter,Centennial,CO,39.591,-104.862
Walmart Supercenter,Highlands Ranch,CO,39.562,-104.911
Walmart Supercenter,Aurora,CO,39.614,-104.812
Walmart Neighborhood Market,Centennial,CO,39.626,-104.794
Walmart Neighborhood Market,Aurora,CO,39.64,-104.738
Walmart Supercenter,Aurora,CO,39.606,-104.705
Walmart Supercenter,Longmont,CO,40.158,-105.048
Walmart Supercenter,Parker,CO,39.514,-104.768
Walmart Supercenter,Longmont,CO,40.205,-105.1
Walmart Supercenter,Castle Rock,CO,39.406,-104.862
Walmart Supercenter,Elizabeth,CO,39.36,-104.624
Walmart Supercenter,Avon,CO,39.628,-106.501
Walmart,Frisco,CO,39.587,-106.096
Walmart Supercenter,Greeley,CO,40.386,-104.719
Walmart Supercenter,Greeley,CO,40.423,-104.755
Walmart Supercenter,Loveland,CO,40.404,-105.046
Walmart Supercenter,Canon City,CO,38.449,-105.192
Walmart Supercenter,Pueblo West,CO,38.336,-104.74
Walmart Supercenter,Fountain,CO,38.769,-104.782
Walmart Supercenter,Fountain,CO,38.74,-104.737
Walmart Supercenter,Colorado Springs,CO,38.824,-104.838
Walmart Supercenter,Pueblo,CO,38.233,-104.665
Walmart Supercenter,Pueblo,CO,38.314,-104.61
Walmart Supercenter,Monument,CO,39.067,-104.853
Walmart Supercenter,Colorado Springs,CO,38.95,-104.8
Walmart Supercenter,Woodland Park,CO,38.971,-105.038
Walmart Supercenter,Colorado Springs,CO,38.943,-104.725
Walmart Supercenter,Falcon,CO,38.939,-104.613
Walmart Neighborhood Market,Colorado Springs,CO,38.893,-104.756
Walmart Neighborhood Market,Colorado Springs,CO,38.858,-104.793
Walmart Supercenter,Colorado Springs,CO,38.837,-104.77
Walmart Neighborhood Market,Colorado Springs,CO,38.808,-104.758
Walmart Neighborhood Market,Colorado Springs,CO,38.843,-104.747
Walmart Supercenter,Colorado Springs,CO,38.855,-104.722
Walmart Supercenter,Cortez,CO,37.347,-108.562
Walmart Supercenter,Craig,CO,40.514,-107.57
Walmart Supercenter,Delta,CO,38.749,-108.051
Walmart Supercenter,Montrose,CO,38.449,-107.864
Walmart Neighborhood Market,Grand Junction,CO,39.086,-108.472
Walmart Supercenter,Grand Junction,CO,39.076,-108.537
Walmart Supercenter,Durango,CO,37.23,-107.866
Walmart Supercenter,Fort Collins,CO,40.586,-105.056
Walmart Supercenter,Fort Collins,CO,40.521,-105.08
Walmart Supercenter,Timnath,CO,40.527,-104.99
Walmart Supercenter,Loveland,CO,40.457,-105.081
Walmart Supercenter,Fort Morgan,CO,40.261,-103.77
Walmart Neighborhood Market,Pueblo,CO,38.22,-104.643
Walmart,Glenwood Springs,CO,39.522,-107.32
Walmart Supercenter,Rifle,CO,39.525,-107.768
Walmart Supercenter,Grand Junction,CO,39.076,-108.582
Walmart,Gunnison,CO,38.555,-106.925
Walmart Supercenter,La Junta,CO,37.998,-103.593
Walmart Supercenter,Lamar,CO,38.087,-102.602
Walmart Supercenter,Pagosa Springs,CO,37.26,-107.063
Walmart Supercenter,Salida,CO,38.525,-106.023
Walmart,Steamboat Springs,CO,40.462,-106.823
Walmart Supercenter,Sterling,CO,40.625,-103.238
Walmart Supercenter,Trinidad,CO,37.139,-104.523
Walmart,Avon,CT,41.811,-72.854
Walmart Supercenter,Hartford,CT,41.74,-72.714
Walmart,Bristol,CT,41.699,-72.895
Walmart,Newington,CT,41.663,-72.719
Walmart,Rocky Hill,CT,41.679,-72.657
Walmart,Torrington,CT,41.819,-73.078
Walmart,Southington,CT,41.621,-72.874
Walmart Supercenter,East Windsor,CT,41.919,-72.607
Walmart Supercenter,Manchester,CT,41.807,-72.538
Walmart Supercenter,Cromwell,CT,41.605,-72.712
Walmart,Waterbury,CT,41.566,-73.008
Walmart Supercenter,Westfield,MA,42.108,-72.708
Walmart Supercenter,Wallingford,CT,41.477,-72.811
Walmart Supercenter,Naugatuck,CT,41.471,-73.028
Walmart Supercenter,Springfield,MA,42.136,-72.507
Walmart Supercenter,Chicopee,MA,42.174,-72.576
Walmart,Hamden,CT,41.373,-72.918
Walmart Supercenter,New Haven,CT,41.32,-72.877
Walmart Supercenter,North Windham,CT,41.741,-72.174
Walmart,Branford,CT,41.281,-72.831
Walmart,West Haven,CT,41.27,-72.977
Walmart,Milford,CT,41.239,-73.031
Walmart,Shelton,CT,41.291,-73.113
Walmart,Stratford,CT,41.201,-73.118
Walmart,Old Saybrook,CT,41.297,-72.382
Walmart,Riverhead,NY,40.924,-72.712
Walmart,Middle Island,NY,40.88,-72.947
Walmart,East Setauket,NY,40.905,-73.072
Walmart Supercenter,Yaphank,NY,40.847,-72.898
Walmart,Centereach,NY,40.863,-73.081
Walmart,Danbury,CT,41.407,-73.417
Walmart,Norwalk,CT,41.159,-73.418
Walmart Supercenter,Waterford,CT,41.37,-72.155
Walmart,New Milford,CT,41.55,-73.419
Walmart Supercenter,Brooklyn,CT,41.797,-71.912
Walmart Supercenter,Putnam,CT,41.923,-71.889
Walmart Supercenter,Lisbon,CT,41.584,-71.99
Walmart,Norwich,CT,41.505,-72.123
Walmart Supercenter,Coventry,RI,41.663,-71.555
Walmart Supercenter,Cranston,RI,41.789,-71.499
Walmart,Sturbridge,MA,42.122,-72.059
Walmart,Warwick,RI,41.721,-71.482
Walmart Supercenter,Whitinsville,MA,42.107,-71.701
Walmart Supercenter,North Smithfield,RI,41.976,-71.505
Walmart Supercenter,North Oxford,MA,42.171,-71.879
Walmart Supercenter,North Kingstown,RI,41.586,-71.491
Walmart,Warwick,RI,41.753,-71.415
Walmart,Providence,RI,41.846,-71.416
Walmart,Groton,CT,41.37,-72.065
Walmart Supercenter,Westerly,RI,41.354,-71.767
Walmart Supercenter,Worcester,MA,42.233,-71.791
Walmart Supercenter,Leicester,MA,42.251,-71.935
Walmart,Seekonk,MA,41.795,-71.325
Walmart Supercenter,North Attleboro,MA,41.934,-71.35
Walmart,Bellingham,MA,42.115,-71.462
Walmart,Mohegan Lake,NY,41.311,-73.868
Walmart Supercenter,Fishkill,NY,41.531,-73.897
Walmart Supercenter,Newburgh,NY,41.501,-74.072
Walmart Supercenter,Ware,MA,42.238,-72.278
Walmart,Northampton,MA,42.342,-72.644
Walmart,Hadley,MA,42.355,-72.553
Walmart,Islandia,NY,40.804,-73.178
Walmart,Commack,NY,40.814,-73.29
Walmart Supercenter,Farmingdale,NY,40.727,-73.42
Walmart Neighborhood Market,Levittown,NY,40.726,-73.513
Walmart,Westbury,NY,40.743,-73.601
Walmart,East Meadow,NY,40.727,-73.544
Walmart,Uniondale,NY,40.696,-73.578
Walmart Supercenter,Northborough,MA,42.285,-71.656
Walmart,West Boylston,MA,42.355,-71.782
Walmart Supercenter,Washington,DC,38.962,-77.028
Walmart Supercenter,Washington,DC,38.959,-77.002
Walmart,Landover Hills,MD,38.943,-76.908
Walmart Supercenter,Alexandria,VA,38.78,-77.077
Walmart,Alexandria,VA,38.769,-77.136
Walmart Supercenter,Vienna,VA,38.93,-77.245
Walmart,Alexandria,VA,38.743,-77.087
Walmart,Clinton,MD,38.772,-76.889
Walmart,Burke,VA,38.789,-77.3
Walmart Supercenter,Fairfax,VA,38.85,-77.332
Walmart,Bowie,MD,38.936,-76.72
Walmart Supercenter,Laurel,MD,39.099,-76.803
Walmart Supercenter,Fairfax,VA,38.858,-77.395
Walmart,Waldorf,MD,38.639,-76.895
Walmart Supercenter,Chantilly,VA,38.889,-77.443
Walmart Supercenter,Sterling,VA,39.023,-77.429
Walmart Supercenter,Woodbridge,VA,38.649,-77.297
Walmart,Columbia,MD,39.196,-76.82
Walmart Supercenter,Germantown,MD,39.199,-77.245
Walmart,Hanover,MD,39.155,-76.733
Walmart,Dunkirk,MD,38.722,-76.657
Walmart Supercenter,Manassas,VA,38.753,-77.449
Walmart,La Plata,MD,38.551,-76.983
Walmart Supercenter,Dulles,VA,38.936,-77.523
Walmart Supercenter,Severn,MD,39.145,-76.65
Walmart Supercenter,Dumfries,VA,38.582,-77.308
Walmart Supercenter,Manassas,VA,38.774,-77.502
Walmart Supercenter,Ellicott City,MD,39.283,-76.821
Walmart Supercenter,Pasadena,MD,39.127,-76.588
Walmart,Catonsville,MD,39.283,-76.751
Walmart Supercenter,Glen Burnie,MD,39.19,-76.606
Walmart Supercenter,Leesburg,VA,39.08,-77.562
Walmart Supercenter,Arbutus,MD,39.248,-76.668
Walmart,Mount Airy,MD,39.367,-77.162
